Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2023-04-11,Toronto Highland Creek,Toronto,covN2,solid,177.89546,109.0798025,35
2023-04-16,Toronto Highland Creek,Toronto,covN2,solid,138.394755,158.1451075,35
2023-04-18,Toronto Highland Creek,Toronto,covN2,solid,28.00884,83.2017975,35
2023-04-23,Toronto Highland Creek,Toronto,covN2,solid,201.785515,114.8971775,35
2023-04-25,Toronto Highland Creek,Toronto,covN2,solid,69.05071,135.4181125,35
2023-04-30,Toronto Highland Creek,Toronto,covN2,solid,63.40817,66.22944,35
2023-05-02,Toronto Highland Creek,Toronto,covN2,solid,54.473435,58.9408025,35
2023-05-07,Toronto Highland Creek,Toronto,covN2,solid,36.783015,45.628225,35
2023-05-09,Toronto Highland Creek,Toronto,covN2,solid,20.64304,28.7130275,35
2023-05-14,Toronto Highland Creek,Toronto,covN2,solid,54.71109,37.677065,35
2023-05-16,Toronto Highland Creek,Toronto,covN2,solid,35.82888,45.269985,35
2023-05-21,Toronto Highland Creek,Toronto,covN2,solid,55.2271,45.52799,35
2023-05-23,Toronto Highland Creek,Toronto,covN2,solid,11.926725,33.5769125,35
2023-05-28,Toronto Highland Creek,Toronto,covN2,solid,32.385155,22.15594,35
2023-05-30,Toronto Highland Creek,Toronto,covN2,solid,79.684315,56.034735,35
2023-06-04,Toronto Highland Creek,Toronto,covN2,solid,119.470765,99.57754,35
2023-06-06,Toronto Highland Creek,Toronto,covN2,solid,33.620585,76.545675,35
2023-06-11,Toronto Highland Creek,Toronto,covN2,solid,38.926505,36.273545,35
2023-06-13,Toronto Highland Creek,Toronto,covN2,solid,21.97653,30.4515175,35
2023-06-18,Toronto Highland Creek,Toronto,covN2,solid,16.676155,19.3263425,35
2023-06-20,Toronto Highland Creek,Toronto,covN2,solid,9.49029,13.0832225,35
2023-06-25,Toronto Highland Creek,Toronto,covN2,solid,4.977585,7.2339375,35
2023-06-27,Toronto Highland Creek,Toronto,covN2,solid,9.184925,7.081255,35
2023-07-02,Toronto Highland Creek,Toronto,covN2,solid,6.812985,7.998955,35
2023-07-04,Toronto Highland Creek,Toronto,covN2,solid,27.154155,16.98357,35
2021-04-14,Winnipeg South End,Winnipeg,covN2,solid,49.66872,49.66872,46
2021-04-21,Winnipeg South End,Winnipeg,covN2,solid,42.6184125,42.6184125,46
2021-04-28,Winnipeg South End,Winnipeg,covN2,solid,131.3792325,131.3792325,46
2021-05-05,Winnipeg South End,Winnipeg,covN2,solid,54.0596825,54.0596825,46
2021-05-11,Winnipeg South End,Winnipeg,covN2,solid,204.331705,129.19569375,46
2021-05-12,Winnipeg South End,Winnipeg,covN2,solid,92.708765,148.520235,46
2021-05-15,Winnipeg South End,Winnipeg,covN2,solid,157.237305,151.425925,46
2021-05-16,Winnipeg South End,Winnipeg,covN2,solid,97.37722,137.91374875,46
2021-05-17,Winnipeg South End,Winnipeg,covN2,solid,67.76621,123.884241,46
2021-05-18,Winnipeg South End,Winnipeg,covN2,solid,47.99074,92.616048,46
2021-05-19,Winnipeg South End,Winnipeg,covN2,solid,44.40183,82.954661,46
2021-05-22,Winnipeg South End,Winnipeg,covN2,solid,77.95336,67.097872,46
2021-05-23,Winnipeg South End,Winnipeg,covN2,solid,57.517835,59.125995,46
2021-05-24,Winnipeg South End,Winnipeg,covN2,solid,58.148265,57.202406,46
2021-05-25,Winnipeg South End,Winnipeg,covN2,solid,24.6583,52.535918,46
2021-05-26,Winnipeg South End,Winnipeg,covN2,solid,42.407145,52.136981,46
2021-05-28,Winnipeg South End,Winnipeg,covN2,solid,31.88467,48.7615958333333,46
2021-05-29,Winnipeg South End,Winnipeg,covN2,solid,34.56172,41.5296558333333,46
2021-05-30,Winnipeg South End,Winnipeg,covN2,solid,61.7915,42.2419333333333,46
2021-06-01,Winnipeg South End,Winnipeg,covN2,solid,27.555935,39.640194,46
2021-06-02,Winnipeg South End,Winnipeg,covN2,solid,27.25688,36.610141,46
2021-06-05,Winnipeg South End,Winnipeg,covN2,solid,78.563745,48.792015,46
2021-06-06,Winnipeg South End,Winnipeg,covN2,solid,27.83374,40.302575,46
2021-06-07,Winnipeg South End,Winnipeg,covN2,solid,18.506625,35.943385,46
